,chemical_shift,height,width,multiplet_id
134,3.915843956739726,9.60493648452135e-05,1,
135,4.004692286635759,0.0046994210430601775,1,
136,4.057984993585299,0.00012606233268173072,1,
137,4.084577646437962,0.0001291642321296478,1,
138,4.29211285220199,2.2075781578638558e-05,1,
139,4.568183131428469,0.0006942754505658237,1,
140,4.604238591009846,0.01598418018912193,1,
141,3.0163825698256206,0.0002221352623382755,1,
142,3.121666851348652,0.0003885160175715807,1,
143,3.2326469359032233,0.01690981720634601,1,
144,3.2787204071467,2.365821612305048e-05,1,
145,3.417096676960489,0.04505569126939402,1,
146,3.5469658865909737,1.5872997324590673e-05,1,
147,3.6244567931212828,0.0012270661664968818,1,
148,3.7101875386376415,0.0022106232768183626,1,
149,3.788617061576786,3.404406745577073e-05,1,
150,3.7930771559446654,0.021485366405125748,1,
151,3.8458441159008396,0.0003203817209043023,1,
152,3.9346924457968724,0.00020047781862499728,1,
153,3.9879851527464125,0.0008630861113612631,1,
154,4.014577805599076,0.003891706207586587,1,
155,4.144546460505535,1.8268469664982556e-05,1,
156,4.357599852928722,8.226063230119162e-05,1,
157,4.441899750655364,2.4573285598568327e-05,1,
158,4.498183290589583,5.779883808818192e-05,1,
159,4.534238750170959,3.7222537604820345e-05,1,
160,4.60543789820249,0.016482493005567582,1,
161,3.2583188806465118,0.0035985008928182166,1,
162,3.4388810471713285,0.01841525874406249,1,
163,3.4999303370938213,6.147727576008429e-05,1,
164,3.526564360090785,0.021267499545127293,1,
165,3.6040552666210943,6.38366486479781e-05,1,
166,3.659910805221659,0.0006781158379069895,1,
167,3.768215535076597,0.00021044785215685777,1,
168,3.772675629444477,2.9605328094734624e-05,1,
169,3.8254425894006503,3.153999217176271e-05,1,
170,3.8383925317427923,0.027204282439106345,1,
171,4.68777335684149,0.012812703680974785,1,
172,4.735369856725751,0.0017004629813118543,1,
173,4.886114884480761,0.00010667038396612301,1,
174,3.132528532726899,0.00856100241120761,1,
175,3.313090699251717,5.314153381205881e-05,1,
176,3.400774012171172,0.00225120276260538,1,
177,3.4782649187014814,0.020042630056118893,1,
178,3.5639956642178396,0.0005828091901257822,1,
179,3.646885281524864,0.00046033605043006463,1,
180,3.6996522414810378,0.0005538671235462127,1,
181,3.788500571377071,0.002561107642249709,1,
182,3.841793278326611,0.02192336935636595,1,
183,3.8683859311792745,0.002774087093600246,1,
184,4.561983008921877,0.002240986326615985,1,
185,4.609579508806139,0.014456405600202173,1,
186,3.2523488041786712,0.0030200352972553127,1,
187,3.412329272306509,0.01634942374025808,1,
188,3.5206340021614464,0.0161395140599052,1,
189,3.525094096529327,6.0610593863786425e-05,1,
190,3.5778610564855002,1.8045698242704786e-05,1,
191,3.590810998827642,0.011618189279022665,1,
192,4.6837700995987275,0.004627276542309681,1,
193,4.688064363265034,0.007840740634754977,1,
194,4.731362408433327,0.0020402597788956372,1,
195,4.8722001086620725,0.00010130140763790951,1,
196,4.91533560409065,3.5012538514260145e-05,1,
197,2.9785801660879523,0.00010503296736867673,1,
198,3.15914233261277,0.004055269876195357,1,
199,3.2201916225352627,8.18753699044044e-05,1,
200,3.246825645532226,0.011524408413478878,1,
201,3.3243165520625353,0.002619359478844532,1,
202,3.410047297578893,0.016029241712342646,1,
203,3.492936914885918,0.002930863283634398,1,
204,3.5457038748420913,0.0003208052556030301,1,
205,3.714437564540327,0.0005431420905234119,1,
206,3.8444062194467867,0.025719254702409218,1,
207,3.913353960532534,0.00067037012975779,1,
208,4.408034642282931,0.00014798571863554137,1,
209,4.455631142167192,8.321281997082838e-05,1,
210,4.606376169922202,0.016419470529554052,1,
211,4.655907181621625,1.637318428730924e-05,1,
212,3.1078437102321015,0.005102216291453765,1,
213,3.1688930001545943,8.580407171826117e-05,1,
214,3.1955270231515573,0.005197319156735339,1,
215,3.273017929681866,9.786424053394809e-05,1,
216,3.3587486751982247,4.383043094315646e-05,1,
217,3.4371781981373695,0.00023943251248194076,1,
218,3.4416382925052487,0.06579906199673446,1,
219,3.583253582357456,7.065186507771591e-05,1,
220,3.636546289306996,5.6065145483155666e-05,1,
221,3.6631389421596596,0.0002811375337378736,1,
222,3.7931075970661183,0.001105889367344313,1,
223,3.8620553381518663,0.023516554418906002,1,
224,4.555077547541534,3.893624585582223e-05,1,
225,4.60031429557465,0.010732784102041891,1,
226,4.6046085592409565,0.005950004692731418,1,
227,3.1313934195670434,0.00838746828712079,1,
228,3.1580274425640065,0.0001380089008358708,1,
229,3.2913738876948813,3.582707870058699e-05,1,
230,3.321249094610674,2.1528103798298144e-05,1,
231,3.3996786175498186,0.002226379922864286,1,
232,3.4041387119176987,0.00043898958411968267,1,
233,3.456905671873872,0.01594255478034327,1,
234,3.5457540017699047,0.0010384895254379359,1,
235,3.5990467087194444,0.007086719496832183,1,
236,3.625639361572108,0.0015066472083736372,1,
237,3.8245557575643145,0.0004107352442948002,1,
238,4.5628147149871,0.0008021866517672979,1,
239,4.5671089786534065,0.0018733384848353427,1,
240,4.610407023821699,0.014017569985419342,1,
241,2.9857149091961284,9.248006173711631e-05,1,
242,3.1456953773239658,0.005604676192921919,1,
243,3.2540001071789035,0.008416886829385323,1,
244,3.2584602015467836,2.0619084523300445e-05,1,
245,3.311227161502957,0.00109989984584839,1,
246,3.3241771038450993,6.32403345646727e-05,1,
247,3.4000754913989892,0.014357987221284889,1,
248,3.4533681983485294,0.0014941144628214161,1,
249,3.479960851201193,0.0003047614700143698,1,
250,3.6099295061076524,0.005612421275206781,1,
251,3.6788772471933995,0.00011132769162551538,1,
252,4.417136204616185,4.4985995412296315e-05,1,
253,4.421430468282491,8.844306270417708e-05,1,
254,4.464728513450784,8.976624882863528e-05,1,
255,4.60556621367953,0.016401267592170286,1,
256,4.648701709108107,7.071984839923186e-05,1,
257,2.940059836498572,1.833109602990469e-05,1,
258,3.1000403046264093,0.003427704230219479,1,
259,3.208345034481347,0.008489175007132824,1,
260,3.2655720888054005,0.00020397305781166462,1,
261,3.278522031147543,1.9820219498365837e-05,1,
262,3.354420418701433,0.00010408506822645941,1,
263,3.407713125650973,0.00614887178960014,1,
264,3.4343057785036364,0.05771165742602016,1,
265,3.564274433410096,0.0032797006357882185,1,
266,3.633222174495843,0.0029000050727020906,1,
267,4.375775395584935,2.5554127881371e-05,1,
268,4.419073440753228,2.2991704282862692e-05,1,
269,4.559911140981973,9.565213892850557e-05,1,
270,4.603046636410551,0.016580872586258552,1,
271,3.1083027458153993,1.5778576008194355e-05,1,
272,3.121252688157541,0.008985620037793506,1,
273,3.250443782660972,0.00018537054684228103,1,
274,3.277036435513635,4.525956482765618e-05,1,
275,3.407005090420095,0.013890003524839456,1,
276,3.475952831505842,0.045130091365826706,1,
277,4.600937799043807,0.016773165056470692,1,
278,3.258616421242894,0.006080554434261124,1,
279,3.3941032628085117,0.018934286821262702,1,
280,3.478403160535154,0.0007816183960388061,1,
281,3.534686700469373,0.006118541420981459,1,
282,3.5707421600507496,0.001182367806898723,1,
283,3.6419413080822793,1.8678085991619315e-05,1,
284,3.744678293221469,0.029550621177788193,1,
285,3.7922747931057303,0.00019485285586246044,1,
286,3.988256568893857,0.002741958329722134,1,
287,3.9925508325601635,0.003284373220873863,1,
288,3.217671064452618,0.0040259399178974985,1,
289,3.353157906018237,0.0008776965146127573,1,
290,3.4374578037448784,0.017511644823896548,1,
291,3.4937413436790976,0.006571014412009589,1,
292,3.5297968032604743,0.0006982820726740412,1,
293,3.7037329364311935,0.00035928962786259324,1,
294,3.751329436315455,0.027992051113462812,1,
295,3.902074464070465,0.00014726738580610286,1,
296,3.947311212103582,0.00012251148565833457,1,
297,3.951605475769888,0.0002219290655703332,1,
298,3.9949035209381814,0.005613636363462662,1,
299,3.0902080464131405,7.405643372097723e-05,1,
300,3.225694887978759,0.0062030559014042185,1,
301,3.3099947857054004,0.0003914082563290175,1,
302,3.3662783256396196,0.003460072038398402,1,
303,3.4023337852209963,0.01945706096309572,1,
304,3.473532933252527,0.0037589373332751028,1,
305,3.5762699183917155,8.549441109685361e-05,1,
306,3.623866418275977,0.0011206335703095888,1,
307,3.774611446030987,0.01940347389147083,1,
308,3.819848194064104,0.002666965360035445,1,
309,3.82414245773041,0.0020950827952480222,1,
310,3.8674405028987033,0.0002587692829043146,1,
311,4.008278203127449,0.004742061845327462,1,
312,4.0514136985560265,0.00020592005745641572,1,
313,3.036881457806527,2.542708571605969e-05,1,
314,3.1723682993721454,0.0012184556748332748,1,
315,3.2566681970987874,2.1141749960401082e-05,1,
316,3.312951737033006,0.01258874615757453,1,
317,3.349007196614383,0.0011720344083096113,1,
318,3.4202063446459134,0.06462852130236696,1,
319,3.5229433297851025,0.00011669689421673015,1,
320,3.5705398296693636,0.0003119112568731806,1,
321,3.7212848574243735,0.008088605201595413,1,
322,3.7665216054574904,0.012005956446404491,1,
323,3.7708158691237967,0.007897841809318379,1,
324,3.81411391429209,0.00016731750150812363,1,
325,3.954951614520836,0.0005193110837126439,1,
326,3.998087109949413,0.005211638875427801,1,
327,3.2078805340156116,0.007661391262354859,1,
328,3.255477033899873,0.00029419262118038727,1,
329,3.4062220616548826,0.006752543239923465,1,
330,3.451458809688,0.03021478281219867,1,
331,3.4557530733543063,0.020318140118491933,1,
332,3.499051118522599,0.0004949518722847159,1,
333,3.639888818751345,0.0002952199384682754,1,
334,3.683024314179922,0.0004736118674039582,1,
335,3.8381848198031805,0.02735762956042346,1,
336,3.203470610841008,0.0024436268560130404,1,
337,3.207764874507314,0.00476957703402247,1,
338,3.251062919675607,0.0005691165877990684,1,
339,3.391900619904353,0.0010550249195174842,1,
340,3.43503611533293,0.05008490192930914,1,
341,3.5901966209561884,0.0108265323866475,1,
342,3.6451841725525234,0.0018252210625891519,1,
343,3.805569083759142,0.022561803887679227,1,
344,3.8847288058620832,0.00012068622330573687,1,
345,3.998664888799611,0.0001194102475392734,1,
346,4.017543089587187,0.0042564076868493,1,
347,4.102553319557971,7.84279860761914e-05,1,
348,4.118597952928922,4.5825328179318515e-05,1,
349,4.700378032959237,0.014506827814590771,1,
350,5.006270916982288,1.7527289080299104e-05,1,
351,3.539899891029492,0.0042318953264649534,1,
352,3.700284802236111,0.0001863434808212407,1,
353,3.779444524339052,0.023450308414333657,1,
354,3.8933806072765806,0.0013318621212685144,1,
355,3.997269038034939,0.0015230153872795556,1,
356,4.013313671405891,0.0033142666876500248,1,
357,4.116712425495967,4.1284915099462054e-05,1,
358,4.701302343184378,0.01448982712757148,1,
359,4.900986635459256,2.6528067889052087e-05,1,
360,3.4289198064749202,0.029113738899669186,1,
361,3.5893047176815394,0.00018256684685047793,1,
362,3.6684644397844806,0.0029999988432894784,1,
363,3.7824005227220083,0.022249540960556983,1,
364,3.801278723509585,0.00044610608921093203,1,
365,3.902333586851319,0.000490927446095484,1,
366,4.005732340941395,0.004930435307698318,1,
367,4.701982404089877,0.014451557088866218,1,
368,4.790006550904685,5.958307060353913e-05,1,
369,3.382846335231443,5.9636531295106586e-05,1,
370,3.5432312464380624,0.01302632028018832,1,
371,3.6223909685410036,0.001974804535264321,1,
372,3.7363270514785314,0.0006606617416122604,1,
373,3.7552052522661077,0.002075712036881527,1,
374,3.8402154822368906,0.01883214796022546,1,
375,3.856260115607842,0.006556611914756993,1,
376,3.9596588696979182,8.964938632470456e-05,1,
377,4.045908233294847,2.858114981040151e-05,1,
378,4.698974232703212,0.014503747193682527,1,
379,4.954134817766228,3.106802929400184e-05,1,
380,3.244470065417654,0.02100595811801826,1,
381,3.8120523452244535,0.02193484679977386,1,
382,3.907531963481058,1.5971759745346743e-05,1,
383,4.015803692605201,0.003889171463658491,1,
384,4.069432312178895,0.00041039339908224403,1,
385,4.299663925824367,5.102536534616874e-05,1,
386,4.405872517572541,5.320109146869563e-05,1,
387,4.517532663032611,8.549813337352171e-05,1,
388,4.605556809847419,0.01649002800052553,1,
389,3.362669079913245,0.011240176596220584,1,
390,3.441828802016186,0.008726367594158681,1,
391,3.555764884953714,0.007887715057152389,1,
392,3.5746430857412905,5.130533775555364e-05,1,
393,3.659653315712073,4.847552636928421e-05,1,
394,3.6756979490830246,1.631512536253046e-05,1,
395,3.7698664485134246,3.7225506512211585e-05,1,
396,3.8653460667700292,0.024077442362368775,1,
397,3.927808916815482,0.00011658509054314099,1,
398,4.692327280672707,0.014033274322697518,1,
399,4.773572651241411,0.0004139688241508273,1,
400,4.789974799684941,7.915021030944698e-05,1,
401,4.855626947658562,3.989834665986406e-05,1,
402,4.938304092006534,3.746200141220224e-05,1,
403,3.3016197899907516,7.528274826901636e-05,1,
404,3.380779512093693,6.925610018632804e-05,1,
405,3.494715595031221,0.0002916513694508304,1,
406,3.5135937958187973,0.004399501074487265,1,
407,3.59860402578958,0.013375988595417864,1,
408,3.614648659160532,5.54662816704527e-05,1,
409,3.7180474132506083,0.0003605770988352174,1,
410,3.8042967768475364,0.00019204731553849368,1,
411,3.866759626892989,5.2411714642427135e-05,1,
412,4.698548048886338,0.014421799488370886,1,
413,4.712523361318918,7.04494467591237e-05,1,
414,4.935579262418955,3.707070820962091e-05,1,
415,3.274985766993789,0.00023525225739602434,1,
416,3.35414548909673,0.000552470606316321,1,
417,3.468081572034258,0.040502338854896756,1,
418,3.4869597728218347,0.0007483828593818931,1,
419,3.571970002792617,0.0005867747525373911,1,
420,3.5880146361635687,0.0001429167464650031,1,
421,3.691413390253645,0.0005440439818756608,1,
422,3.7776627538505734,0.00020491178071487768,1,
423,3.8401256038960256,0.026902168859837833,1,
424,4.685889338321955,0.0016098286520550853,1,
425,4.702291486765486,0.012728651119191999,1,
426,4.767943634739107,0.00017204932367573052,1,
427,4.850620779087079,1.637150877748115e-05,1,
428,3.19749486046348,0.008412813534586488,1,
429,3.276654582566421,0.010315346295481757,1,
430,3.390590665503949,0.00021743681832538922,1,
431,3.6046922290636596,0.002463773956349323,1,
432,3.8084435764444065,0.004207223039733006,1,
433,3.8620721960181017,0.021177686285379204,1,
434,3.944245513645936,0.00036747648600231477,1,
435,4.035245865018354,1.8783694731326866e-05,1,
436,4.3532378467286295,8.153066585909631e-05,1,
437,4.527153061222942,0.0007102874471363786,1,
438,4.594423119359066,8.443503172716366e-05,1,
439,4.608398431791645,0.0140601738971383,1,
440,4.624800580235177,0.0017024847906077201,1,
441,3.3347351269033836,0.00011505534882241182,1,
442,3.3536133276909603,0.01126178086406941,1,
443,3.438623557661743,0.00037901364580701196,1,
444,3.4546681910326944,0.00965383788868573,1,
445,3.5580669451227704,0.00782785206494638,1,
446,3.6443163087196995,0.002586753370583423,1,
447,3.7525880378438417,1.729491985727127e-05,1,
448,4.634597189608233,1.722617013785688e-05,1,
449,4.691914266658055,0.013945701883428453,1,
450,4.717274333956204,3.995943688420812e-05,1,
451,4.775598794291118,0.0005275572938967688,1,
452,4.809249417301966,2.339965488772199e-05,1,
453,4.939132648710535,3.2468746345346746e-05,1,
454,3.111764114947121,0.0023065251752692733,1,
455,3.1909238370500623,0.007922563374929614,1,
456,3.304859919987591,0.004861894135016713,1,
457,3.323738120775167,5.996924108214755e-05,1,
458,3.5189614835473018,0.00018798786218843716,1,
459,3.722712830928048,0.0007927226914106303,1,
460,3.776341450501744,0.00041844725904176527,1,
461,3.858514768129578,0.024280235373198594,1,
462,3.949515119501995,0.00010761592788563332,1,
463,4.441422315706584,7.759468993937579e-05,1,
464,4.522667686275287,4.81267008797591e-05,1,
465,4.539069834718818,0.00019625782517784733,1,
466,4.60472198269244,0.016344501434810126,1,
467,4.68739912704041,1.9113034089340052e-05,1,
468,3.2264303970484463,4.4553891025832e-05,1,
469,3.245308597836022,7.352450195297147e-05,1,
470,3.3463634611777566,0.00017896833456199508,1,
471,3.440531960608157,2.5329650605322743e-05,1,
472,3.449762215267833,0.034087984979771606,1,
473,3.5360115788647613,0.0006648220337705429,1,
474,3.598474428910214,0.007671310066214948,1,
475,3.8710855965628506,3.392229895425829e-05,1,
476,4.608969604101266,3.2850820144446746e-05,1,
477,4.667294064436179,0.00040701715673184964,1,
478,4.700944687447029,0.013750000806289747,1,
479,4.748900801724671,0.0002844904973673931,1,
480,4.760578433258777,2.8503804980691406e-05,1,
481,4.830827918855596,2.186137641779482e-05,1,
482,3.028874497640097,0.0004332957478433877,1,
483,3.1080342197430384,0.0005231506708151752,1,
484,3.221970302680566,0.014401913974712207,1,
485,3.2408485034681425,4.519817284105772e-05,1,
486,3.436071866240277,0.05196914673490298,1,
487,3.594014334542334,2.244349669181733e-05,1,
488,3.639823213621024,0.00028966224140681754,1,
489,3.693451833194719,2.0478885080121463e-05,1,
490,3.7756251508225533,0.0001939971942039775,1,
491,3.866625502194971,0.0238648382724279,1,
492,4.358532698399559,6.915875836528774e-05,1,
493,4.439778068968263,2.637377084644749e-05,1,
494,4.521832365385416,3.360211888962369e-05,1,
495,4.579149442435238,5.6711503912064846e-05,1,
496,4.604509509733386,0.016478149261351757,1,
497,4.696484593079148,2.9746646274472648e-05,1,
498,3.1692033427243924,1.6015790657283065e-05,1,
499,3.1880815435119687,0.00827942428658853,1,
500,3.2730917734827516,0.0036231724326316,1,
501,3.289136406853703,0.006002016389997029,1,
502,3.3833049062841036,0.0001950619778995112,1,
503,3.3925351609437797,0.00019279714056816012,1,
504,3.478784524540708,3.956826891877704e-05,1,
505,3.58705625366485,1.7434484784053225e-05,1,
506,3.6406848732385457,0.0036233402622969624,1,
507,3.72285819086638,3.3526119524806255e-05,1,
508,3.8138585422387967,9.739078753218557e-05,1,
509,4.37303579657951,9.061694183780691e-05,1,
510,4.526382482479065,0.0007776226390243389,1,
511,4.610067010112126,0.015334304088260729,1,
512,4.643717633122975,0.0004087695416375934,1,
513,3.175131601169827,2.5355111662052597e-05,1,
514,3.26014183114061,0.0032092834266105566,1,
515,3.2761864645115617,0.0010251927982710867,1,
516,3.3795852186016377,0.00011730767537648386,1,
517,3.4658345821985663,0.01764372699329799,1,
518,3.528297432244018,0.026827671102484196,1,
519,3.5741063113227085,1.706301653026291e-05,1,
520,3.6277349308964033,6.995928840891115e-05,1,
521,4.6787238050584765,0.0019819038791953165,1,
522,4.690401436592582,0.01115542615251774,1,
523,4.7381346154990185,0.0012871902989718801,1,
524,4.760650922189401,8.902770405180351e-05,1,
525,4.892532738654473,0.0001088724685842427,1,
526,3.0992332136159364,0.0020319784153765607,1,
527,3.184243443586719,0.003477187541904344,1,
528,3.2002880769576705,0.005277861064144864,1,
529,3.3036868310477474,0.0037735906438921807,1,
530,3.452399044690128,0.00011376679184282638,1,
531,3.4982079237688177,0.0019231845523336594,1,
532,3.551836543342513,0.0030879780335764597,1,
533,3.6340098609703473,0.0022246457981402777,1,
534,3.725010212342764,3.658183122926716e-05,1,
535,4.284187466683477,1.8836565013963524e-05,1,
536,4.437534152583032,3.5548563200267055e-05,1,
537,4.554869303226942,0.0004095040848091622,1,
538,4.602825417504585,0.013905230257734748,1,
539,4.614503049038691,0.002323908454817959,1,
540,4.68475253463551,1.7492226162379285e-05,1,
541,3.0459405066663963,5.2481553639828984e-05,1,
542,3.130950736637179,0.004652771724032629,1,
543,3.1469953700081303,0.002894292247617715,1,
544,3.2503941240982073,0.0028715813914700792,1,
545,3.3366434876951354,0.0001001032682254207,1,
546,3.399106337740588,0.001998567233180982,1,
547,3.4449152168192776,0.011212192275623185,1,
548,3.4985438363929733,0.007454424367057203,1,
549,3.5807171540208076,0.00550041183734335,1,
550,3.671717505393224,0.00010873495959099928,1,
551,4.384241445633491,2.2563853820111856e-05,1,
552,4.549532710555044,0.0002314122203678346,1,
553,4.561210342089152,0.001501345179658709,1,
554,4.608943520995588,0.01491891916046984,1,
555,3.019347853813733,0.0002660740794116983,1,
556,3.1043580837845157,0.00015240123359779452,1,
557,3.120402717155467,0.0013954619988989071,1,
558,3.223801471245544,0.01303776130802604,1,
559,3.310050834842472,1.778604564478417e-05,1,
560,3.3725136848879247,0.00021046134611296883,1,
561,3.418322563966614,0.0306112696001353,1,
562,3.47195118354031,0.017596883867668944,1,
563,3.554124501168144,1.7100766476826777e-05,1,
564,3.6451248525405604,0.002813386380618766,1,
565,4.357648792780828,6.1002080221018376e-05,1,
566,4.441333320413889,2.1288468648917027e-05,1,
567,4.474983943424738,2.2101931475976464e-05,1,
568,4.534617689236488,0.00013756494159844902,1,
569,4.582350868142925,1.890116301558013e-05,1,
570,4.6048671748333065,0.016441755722535166,1,
571,2.974389428878056,7.64302495644339e-05,1,
572,2.9904340622490073,4.7010002358349964e-05,1,
573,3.1800821799360124,0.003436440647685793,1,
574,3.242545029981465,0.012978083637980966,1,
575,3.2883539090601546,0.0004324958799248065,1,
576,3.3419825286338503,0.0051563616170940485,1,
577,3.4241558462616846,0.015909312372047093,1,
578,3.5151561976341013,0.01056140788105562,1,
579,4.392971402795922,1.583759381044276e-05,1,
580,4.4046490343300295,0.00014342605618288424,1,
581,4.452382213236465,6.729364347974308e-05,1,
582,4.606780336391919,0.016431674200773193,1,
583,3.1111344388502653,0.005961123168207398,1,
584,3.1735972888957176,0.003536730853023972,1,
585,3.273034787548103,2.294981467569103e-05,1,
586,3.4462084565483537,0.062094376815755,1,
587,4.6012258124564,0.01675311626477578,1,
588,3.494647591421753,0.0029064003391615235,1,
589,3.600856183169926,0.0039091928114840715,1,
590,3.7555816284868087,0.027547808706399654,1,
591,3.929496842981121,0.0005592074904481004,1,
592,3.996766901117245,0.005511105391471841,1,
593,3.359160749856135,0.01917553177691014,1,
594,3.4653693416043083,0.0048817858480080965,1,
595,3.5770294870643786,0.003728798502581444,1,
596,3.6200947869211904,0.001961582946288509,1,
597,3.665053633879187,2.1773474587478e-05,1,
